dataset,unseen_idx,unseen_names,nclass,pre_OA_mean,pre_OA_std,pre_AA_mean,pre_AA_std,pre_Kappa_mean,pre_Kappa_std,OA_mean,OA_std,AA_mean,AA_std,Kappa_mean,Kappa_std,S_OA_mean,S_OA_std,U_OA_mean,U_OA_std,H_OA_mean,H_OA_std,S_AA_mean,S_AA_std,U_AA_mean,U_AA_std,H_AA_mean,H_AA_std,avg_train_time,avg_test_time
Houston,1;2,healthy grass;stressed grass,15,0.540014,0.000000,0.494558,0.000000,0.500453,0.000000,0.444499,0.000000,0.462956,0.000000,0.397284,0.000000,0.517702,0.000000,0.078604,0.000000,0.136486,0.000000,0.522103,0.000000,0.078505,0.000000,0.136488,0.000000,325.97,0.41
Houston,1;3,healthy grass;synthetic grass,15,0.570217,0.000000,0.492877,0.000000,0.532343,0.000000,0.462509,0.000000,0.462884,0.000000,0.416236,0.000000,0.531401,0.000000,0.000000,0.000000,0.000000,0.000000,0.534097,0.000000,0.000000,0.000000,0.000000,0.000000,325.14,0.41
Houston,1;4,healthy grass;trees,15,0.482060,0.000000,0.419026,0.000000,0.437290,0.000000,0.457603,0.000000,0.473774,0.000000,0.411479,0.000000,0.548693,0.000000,0.000000,0.000000,0.000000,0.000000,0.546662,0.000000,0.000000,0.000000,0.000000,0.000000,325.27,0.41
Houston,1;5,healthy grass;soil,15,0.482270,0.000000,0.445019,0.000000,0.440107,0.000000,0.567765,0.000000,0.594997,0.000000,0.531718,0.000000,0.680669,0.000000,0.000000,0.000000,0.000000,0.000000,0.686535,0.000000,0.000000,0.000000,0.000000,0.000000,325.16,0.40
Houston,1;6,healthy grass;water,15,0.546041,0.000000,0.478892,0.000000,0.506923,0.000000,0.537141,0.000000,0.533658,0.000000,0.497885,0.000000,0.600047,0.000000,0.000000,0.000000,0.000000,0.000000,0.615759,0.000000,0.000000,0.000000,0.000000,0.000000,324.96,0.40
Houston,1;7,healthy grass;residential buildings,15,0.511423,0.000000,0.467221,0.000000,0.470061,0.000000,0.447022,0.000000,0.464593,0.000000,0.399994,0.000000,0.537043,0.000000,0.000000,0.000000,0.000000,0.000000,0.536069,0.000000,0.000000,0.000000,0.000000,0.000000,325.01,0.40
Houston,1;8,healthy grass;commercial buildings,15,0.579327,0.000000,0.538577,0.000000,0.543963,0.000000,0.527540,0.000000,0.559021,0.000000,0.488026,0.000000,0.583228,0.000000,0.247784,0.000000,0.347804,0.000000,0.606791,0.000000,0.248518,0.000000,0.352618,0.000000,325.09,0.41
Houston,1;9,healthy grass;road,15,0.501892,0.000000,0.450354,0.000000,0.459765,0.000000,0.496987,0.000000,0.533019,0.000000,0.454859,0.000000,0.596317,0.000000,0.000000,0.000000,0.000000,0.000000,0.615022,0.000000,0.000000,0.000000,0.000000,0.000000,325.02,0.42
Houston,1;10,healthy grass;highway,15,0.602032,0.000000,0.582773,0.000000,0.569290,0.000000,0.487526,0.000000,0.509153,0.000000,0.444198,0.000000,0.518755,0.000000,0.329367,0.000000,0.402915,0.000000,0.536313,0.000000,0.332618,0.000000,0.410590,0.000000,324.88,0.40
Houston,1;11,healthy grass;railway,15,0.555501,0.000000,0.508040,0.000000,0.517683,0.000000,0.429222,0.000000,0.453613,0.000000,0.380772,0.000000,0.514317,0.000000,0.000000,0.000000,0.000000,0.000000,0.523399,0.000000,0.000000,0.000000,0.000000,0.000000,289.32,0.41
Houston,1;12,healthy grass;the first kind of parking lot,15,0.580589,0.000000,0.529559,0.000000,0.545054,0.000000,0.478276,0.000000,0.513219,0.000000,0.434491,0.000000,0.573000,0.000000,0.000000,0.000000,0.000000,0.000000,0.592176,0.000000,0.000000,0.000000,0.000000,0.000000,325.17,0.40
Houston,1;13,healthy grass;the second kind of parking lot,15,0.544359,0.000000,0.473705,0.000000,0.504535,0.000000,0.618921,0.000000,0.625279,0.000000,0.586938,0.000000,0.698900,0.000000,0.000000,0.000000,0.000000,0.000000,0.721476,0.000000,0.000000,0.000000,0.000000,0.000000,325.34,0.41
Houston,1;14,healthy grass;tennis court,15,0.559495,0.000000,0.489508,0.000000,0.521046,0.000000,0.544919,0.000000,0.529172,0.000000,0.506010,0.000000,0.613443,0.000000,0.000000,0.000000,0.000000,0.000000,0.610583,0.000000,0.000000,0.000000,0.000000,0.000000,325.14,0.42
Houston,1;15,healthy grass;running track,15,0.570498,0.000000,0.483364,0.000000,0.532784,0.000000,0.482971,0.000000,0.487662,0.000000,0.438707,0.000000,0.553352,0.000000,0.000000,0.000000,0.000000,0.000000,0.562687,0.000000,0.000000,0.000000,0.000000,0.000000,323.76,0.41
Houston,2;3,stressed grass;synthetic grass,15,0.618921,0.000000,0.569793,0.000000,0.586123,0.000000,0.511212,0.000000,0.513185,0.000000,0.469328,0.000000,0.572441,0.000000,0.100917,0.000000,0.171586,0.000000,0.580059,0.000000,0.078505,0.000000,0.138294,0.000000,323.04,0.40
Houston,2;4,stressed grass;trees,15,0.498598,0.000000,0.447344,0.000000,0.455749,0.000000,0.493973,0.000000,0.507894,0.000000,0.451080,0.000000,0.576736,0.000000,0.078836,0.000000,0.138712,0.000000,0.573954,0.000000,0.078505,0.000000,0.138119,0.000000,322.91,0.40
Houston,2;5,stressed grass;soil,15,0.497687,0.000000,0.451046,0.000000,0.455815,0.000000,0.566013,0.000000,0.596482,0.000000,0.529783,0.000000,0.663025,0.000000,0.078903,0.000000,0.141023,0.000000,0.676171,0.000000,0.078505,0.000000,0.140678,0.000000,323.04,0.40
Houston,2;6,stressed grass;water,15,0.515487,0.000000,0.441139,0.000000,0.473230,0.000000,0.560687,0.000000,0.553653,0.000000,0.523461,0.000000,0.611855,0.000000,0.124750,0.000000,0.207245,0.000000,0.626752,0.000000,0.078505,0.000000,0.139533,0.000000,322.89,0.41
Houston,2;7,stressed grass;residential buildings,15,0.497197,0.000000,0.417784,0.000000,0.452563,0.000000,0.571619,0.000000,0.598712,0.000000,0.535867,0.000000,0.671158,0.000000,0.078079,0.000000,0.139885,0.000000,0.678743,0.000000,0.078505,0.000000,0.140733,0.000000,322.80,0.40
Houston,2;8,stressed grass;commercial buildings,15,0.543728,0.000000,0.513562,0.000000,0.505707,0.000000,0.460196,0.000000,0.463576,0.000000,0.414018,0.000000,0.486889,0.000000,0.326307,0.000000,0.390743,0.000000,0.484584,0.000000,0.327024,0.000000,0.390510,0.000000,312.78,0.42
Houston,2;9,stressed grass;road,15,0.526279,0.000000,0.511556,0.000000,0.486891,0.000000,0.466083,0.000000,0.482865,0.000000,0.420732,0.000000,0.543650,0.000000,0.078571,0.000000,0.137300,0.000000,0.545075,0.000000,0.078505,0.000000,0.137244,0.000000,322.02,0.41
Houston,2;10,stressed grass;highway,15,0.589488,0.000000,0.518773,0.000000,0.553917,0.000000,0.619061,0.000000,0.649994,0.000000,0.587497,0.000000,0.660735,0.000000,0.408319,0.000000,0.504728,0.000000,0.686743,0.000000,0.411123,0.000000,0.514336,0.000000,323.46,0.41
Houston,2;11,stressed grass;railway,15,0.583602,0.000000,0.506652,0.000000,0.547606,0.000000,0.513735,0.000000,0.543931,0.000000,0.472931,0.000000,0.600034,0.000000,0.079103,0.000000,0.139779,0.000000,0.615535,0.000000,0.078505,0.000000,0.139251,0.000000,323.81,0.41
Houston,2;12,stressed grass;the first kind of parking lot,15,0.591240,0.000000,0.566317,0.000000,0.557103,0.000000,0.481500,0.000000,0.503101,0.000000,0.437633,0.000000,0.561303,0.000000,0.079170,0.000000,0.138768,0.000000,0.568423,0.000000,0.078505,0.000000,0.137957,0.000000,323.10,0.40
Houston,2;13,stressed grass;the second kind of parking lot,15,0.624177,0.000000,0.554491,0.000000,0.592348,0.000000,0.562299,0.000000,0.563416,0.000000,0.525214,0.000000,0.620310,0.000000,0.114303,0.000000,0.193036,0.000000,0.638017,0.000000,0.078505,0.000000,0.139808,0.000000,322.99,0.42
Houston,2;14,stressed grass;tennis court,15,0.541345,0.000000,0.481292,0.000000,0.502335,0.000000,0.546251,0.000000,0.531022,0.000000,0.507456,0.000000,0.600331,0.000000,0.117095,0.000000,0.195966,0.000000,0.600640,0.000000,0.078505,0.000000,0.138861,0.000000,323.11,0.41
Houston,2;15,stressed grass;running track,15,0.563700,0.000000,0.486121,0.000000,0.525470,0.000000,0.650946,0.000000,0.649925,0.000000,0.621518,0.000000,0.730967,0.000000,0.102860,0.000000,0.180343,0.000000,0.737835,0.000000,0.078505,0.000000,0.141912,0.000000,322.69,0.39
Houston,3;4,synthetic grass;trees,15,0.496776,0.000000,0.429410,0.000000,0.452437,0.000000,0.513245,0.000000,0.511787,0.000000,0.471467,0.000000,0.589362,0.000000,0.000000,0.000000,0.000000,0.000000,0.590524,0.000000,0.000000,0.000000,0.000000,0.000000,321.80,0.40
Houston,3;5,synthetic grass;soil,15,0.460897,0.000000,0.395831,0.000000,0.413885,0.000000,0.515557,0.000000,0.513077,0.000000,0.474073,0.000000,0.591922,0.000000,0.000000,0.000000,0.000000,0.000000,0.592012,0.000000,0.000000,0.000000,0.000000,0.000000,321.62,0.41
Houston,3;6,synthetic grass;water,15,0.563350,0.000000,0.468719,0.000000,0.524411,0.000000,0.528031,0.000000,0.501093,0.000000,0.487201,0.000000,0.566541,0.000000,0.000000,0.000000,0.000000,0.000000,0.578185,0.000000,0.000000,0.000000,0.000000,0.000000,327.55,0.40
Houston,3;7,synthetic grass;residential buildings,15,0.561317,0.000000,0.489685,0.000000,0.522789,0.000000,0.503434,0.000000,0.505712,0.000000,0.460858,0.000000,0.579168,0.000000,0.000000,0.000000,0.000000,0.000000,0.583513,0.000000,0.000000,0.000000,0.000000,0.000000,324.05,0.41
Houston,3;8,synthetic grass;commercial buildings,15,0.589979,0.000000,0.506211,0.000000,0.554027,0.000000,0.558725,0.000000,0.558128,0.000000,0.521011,0.000000,0.594351,0.000000,0.318502,0.000000,0.414748,0.000000,0.605761,0.000000,0.248518,0.000000,0.352444,0.000000,324.05,0.43
Houston,3;9,synthetic grass;road,15,0.621514,0.000000,0.566496,0.000000,0.589077,0.000000,0.505046,0.000000,0.504273,0.000000,0.462579,0.000000,0.580320,0.000000,0.000000,0.000000,0.000000,0.000000,0.581854,0.000000,0.000000,0.000000,0.000000,0.000000,324.02,0.41
Houston,3;10,synthetic grass;highway,15,0.608830,0.000000,0.519639,0.000000,0.574412,0.000000,0.511983,0.000000,0.511725,0.000000,0.470106,0.000000,0.524873,0.000000,0.424193,0.000000,0.469193,0.000000,0.539280,0.000000,0.332618,0.000000,0.411457,0.000000,324.11,0.40
Houston,3;11,synthetic grass;railway,15,0.541906,0.000000,0.440562,0.000000,0.500754,0.000000,0.531605,0.000000,0.534814,0.000000,0.491557,0.000000,0.610052,0.000000,0.000000,0.000000,0.000000,0.000000,0.617093,0.000000,0.000000,0.000000,0.000000,0.000000,324.06,0.40
Houston,3;12,synthetic grass;the first kind of parking lot,15,0.592852,0.000000,0.517987,0.000000,0.557425,0.000000,0.469026,0.000000,0.472756,0.000000,0.423345,0.000000,0.538152,0.000000,0.000000,0.000000,0.000000,0.000000,0.545488,0.000000,0.000000,0.000000,0.000000,0.000000,324.00,0.41
Houston,3;13,synthetic grass;the second kind of parking lot,15,0.512964,0.000000,0.416832,0.000000,0.469125,0.000000,0.508900,0.000000,0.498725,0.000000,0.466455,0.000000,0.551698,0.000000,0.000000,0.000000,0.000000,0.000000,0.575451,0.000000,0.000000,0.000000,0.000000,0.000000,324.02,0.41
Houston,3;14,synthetic grass;tennis court,15,0.596076,0.000000,0.507376,0.000000,0.560517,0.000000,0.509320,0.000000,0.472706,0.000000,0.466455,0.000000,0.550523,0.000000,0.000000,0.000000,0.000000,0.000000,0.545430,0.000000,0.000000,0.000000,0.000000,0.000000,325.76,0.40
Houston,3;15,synthetic grass;running track,15,0.534478,0.000000,0.429317,0.000000,0.492413,0.000000,0.525088,0.000000,0.508266,0.000000,0.483874,0.000000,0.577228,0.000000,0.000000,0.000000,0.000000,0.000000,0.586461,0.000000,0.000000,0.000000,0.000000,0.000000,324.75,0.41
Houston,4;5,trees;soil,15,0.490119,0.000000,0.439545,0.000000,0.447206,0.000000,0.516819,0.000000,0.543871,0.000000,0.476222,0.000000,0.619228,0.000000,0.000000,0.000000,0.000000,0.000000,0.627543,0.000000,0.000000,0.000000,0.000000,0.000000,324.94,0.41
Houston,4;6,trees;water,15,0.588157,0.000000,0.524125,0.000000,0.552457,0.000000,0.509320,0.000000,0.500096,0.000000,0.467411,0.000000,0.568657,0.000000,0.000000,0.000000,0.000000,0.000000,0.577034,0.000000,0.000000,0.000000,0.000000,0.000000,325.07,0.41
Houston,4;7,trees;residential buildings,15,0.508059,0.000000,0.479544,0.000000,0.467319,0.000000,0.511633,0.000000,0.541148,0.000000,0.470576,0.000000,0.614304,0.000000,0.000000,0.000000,0.000000,0.000000,0.624401,0.000000,0.000000,0.000000,0.000000,0.000000,325.09,0.41
Houston,4;8,trees;commercial buildings,15,0.542186,0.000000,0.499011,0.000000,0.503724,0.000000,0.462649,0.000000,0.469758,0.000000,0.416728,0.000000,0.505123,0.000000,0.248518,0.000000,0.333135,0.000000,0.503794,0.000000,0.248518,0.000000,0.332846,0.000000,325.18,0.41
Houston,4;9,trees;road,15,0.483322,0.000000,0.425624,0.000000,0.438965,0.000000,0.529292,0.000000,0.557378,0.000000,0.489772,0.000000,0.634706,0.000000,0.000000,0.000000,0.000000,0.000000,0.643128,0.000000,0.000000,0.000000,0.000000,0.000000,325.12,0.41
Houston,4;10,trees;highway,15,0.611983,0.000000,0.574303,0.000000,0.579358,0.000000,0.544219,0.000000,0.561963,0.000000,0.505841,0.000000,0.586297,0.000000,0.330350,0.000000,0.422590,0.000000,0.597247,0.000000,0.332618,0.000000,0.427277,0.000000,325.00,0.41
Houston,4;11,trees;railway,15,0.600000,0.000000,0.573448,0.000000,0.566675,0.000000,0.489839,0.000000,0.509209,0.000000,0.446703,0.000000,0.586606,0.000000,0.000000,0.000000,0.000000,0.000000,0.587549,0.000000,0.000000,0.000000,0.000000,0.000000,325.19,0.40
Houston,4;12,trees;the first kind of parking lot,15,0.520953,0.000000,0.457810,0.000000,0.479515,0.000000,0.496917,0.000000,0.524057,0.000000,0.454514,0.000000,0.594982,0.000000,0.000000,0.000000,0.000000,0.000000,0.604681,0.000000,0.000000,0.000000,0.000000,0.000000,325.08,0.40
Houston,4;13,trees;the second kind of parking lot,15,0.562649,0.000000,0.498172,0.000000,0.525282,0.000000,0.577155,0.000000,0.579332,0.000000,0.541410,0.000000,0.651376,0.000000,0.000000,0.000000,0.000000,0.000000,0.668460,0.000000,0.000000,0.000000,0.000000,0.000000,325.27,0.40
Houston,4;14,trees;tennis court,15,0.605396,0.000000,0.534617,0.000000,0.571703,0.000000,0.627540,0.000000,0.615105,0.000000,0.595997,0.000000,0.706063,0.000000,0.000000,0.000000,0.000000,0.000000,0.709736,0.000000,0.000000,0.000000,0.000000,0.000000,325.25,0.40
Houston,4;15,trees;running track,15,0.511913,0.000000,0.439378,0.000000,0.468844,0.000000,0.519061,0.000000,0.519362,0.000000,0.477937,0.000000,0.594367,0.000000,0.000000,0.000000,0.000000,0.000000,0.599264,0.000000,0.000000,0.000000,0.000000,0.000000,323.21,0.41
Houston,5;6,soil;water,15,0.553819,0.000000,0.500580,0.000000,0.517676,0.000000,0.549685,0.000000,0.550027,0.000000,0.511641,0.000000,0.613627,0.000000,0.000000,0.000000,0.000000,0.000000,0.634646,0.000000,0.000000,0.000000,0.000000,0.000000,323.15,0.41
Houston,5;7,soil;residential buildings,15,0.512404,0.000000,0.468275,0.000000,0.471134,0.000000,0.498388,0.000000,0.529576,0.000000,0.456262,0.000000,0.598301,0.000000,0.000000,0.000000,0.000000,0.000000,0.611049,0.000000,0.000000,0.000000,0.000000,0.000000,322.98,0.41
Houston,5;8,soil;commercial buildings,15,0.536370,0.000000,0.483943,0.000000,0.497396,0.000000,0.436720,0.000000,0.453572,0.000000,0.388691,0.000000,0.473971,0.000000,0.248729,0.000000,0.326250,0.000000,0.485118,0.000000,0.248518,0.000000,0.328666,0.000000,323.03,0.41
Houston,5;9,soil;road,15,0.475193,0.000000,0.446592,0.000000,0.433772,0.000000,0.509951,0.000000,0.542494,0.000000,0.468865,0.000000,0.611410,0.000000,0.000000,0.000000,0.000000,0.000000,0.625955,0.000000,0.000000,0.000000,0.000000,0.000000,322.98,0.41
Houston,5;10,soil;highway,15,0.506447,0.000000,0.456397,0.000000,0.464279,0.000000,0.522985,0.000000,0.550075,0.000000,0.482920,0.000000,0.560792,0.000000,0.330631,0.000000,0.415998,0.000000,0.583529,0.000000,0.332618,0.000000,0.423714,0.000000,322.33,0.40
Houston,5;11,soil;railway,15,0.519552,0.000000,0.488184,0.000000,0.480981,0.000000,0.549544,0.000000,0.585572,0.000000,0.512017,0.000000,0.657996,0.000000,0.000000,0.000000,0.000000,0.000000,0.675660,0.000000,0.000000,0.000000,0.000000,0.000000,321.80,0.40
Houston,5;12,soil;the first kind of parking lot,15,0.577225,0.000000,0.534530,0.000000,0.542547,0.000000,0.443798,0.000000,0.473528,0.000000,0.396776,0.000000,0.531292,0.000000,0.000000,0.000000,0.000000,0.000000,0.546378,0.000000,0.000000,0.000000,0.000000,0.000000,321.77,0.40
Houston,5;13,soil;the second kind of parking lot,15,0.595305,0.000000,0.531620,0.000000,0.562164,0.000000,0.516819,0.000000,0.514895,0.000000,0.475607,0.000000,0.583188,0.000000,0.000000,0.000000,0.000000,0.000000,0.594109,0.000000,0.000000,0.000000,0.000000,0.000000,321.87,0.40
Houston,5;14,soil;tennis court,15,0.550315,0.000000,0.489126,0.000000,0.512561,0.000000,0.503574,0.000000,0.491767,0.000000,0.461022,0.000000,0.566496,0.000000,0.000000,0.000000,0.000000,0.000000,0.567424,0.000000,0.000000,0.000000,0.000000,0.000000,321.85,0.42
Houston,5;15,soil;running track,15,0.526769,0.000000,0.452313,0.000000,0.485485,0.000000,0.459285,0.000000,0.471897,0.000000,0.413045,0.000000,0.525834,0.000000,0.000000,0.000000,0.000000,0.000000,0.544497,0.000000,0.000000,0.000000,0.000000,0.000000,321.76,0.40
Houston,6;7,water;residential buildings,15,0.525298,0.000000,0.473237,0.000000,0.485625,0.000000,0.487036,0.000000,0.483619,0.000000,0.443291,0.000000,0.544756,0.000000,0.000000,0.000000,0.000000,0.000000,0.558022,0.000000,0.000000,0.000000,0.000000,0.000000,322.04,0.40
