dataset,unseen_idx,unseen_names,nclass,pre_OA_mean,pre_OA_std,pre_AA_mean,pre_AA_std,pre_Kappa_mean,pre_Kappa_std,OA_mean,OA_std,AA_mean,AA_std,Kappa_mean,Kappa_std,S_OA_mean,S_OA_std,U_OA_mean,U_OA_std,H_OA_mean,H_OA_std,S_AA_mean,S_AA_std,U_AA_mean,U_AA_std,H_AA_mean,H_AA_std,avg_train_time,avg_test_time
HS-SAR-Berlin,4;5,low plants;soil,8,0.677447,0.000000,0.300263,0.000000,0.407927,0.000000,0.702199,0.000000,0.603525,0.000000,0.563780,0.000000,0.796435,0.000000,0.225577,0.000000,0.351576,0.000000,0.639201,0.000000,0.496496,0.000000,0.558883,0.000000,588.60,0.79
HS-SAR-Berlin,4;6,low plants;allotment,8,0.698912,0.000000,0.367200,0.000000,0.446249,0.000000,0.629399,0.000000,0.481653,0.000000,0.473633,0.000000,0.745919,0.000000,0.000000,0.000000,0.000000,0.000000,0.642204,0.000000,0.000000,0.000000,0.000000,0.000000,589.00,0.79
HS-SAR-Berlin,4;7,low plants;commercial area,8,0.701327,0.000000,0.410933,0.000000,0.479797,0.000000,0.652322,0.000000,0.519647,0.000000,0.497909,0.000000,0.796486,0.000000,0.000000,0.000000,0.000000,0.000000,0.692863,0.000000,0.000000,0.000000,0.000000,0.000000,588.85,0.78
HS-SAR-Berlin,4;8,low plants;water,8,0.707749,0.000000,0.416816,0.000000,0.493504,0.000000,0.676161,0.000000,0.539245,0.000000,0.533474,0.000000,0.788005,0.000000,0.000016,0.000000,0.000032,0.000000,0.718967,0.000000,0.000079,0.000000,0.000158,0.000000,589.03,0.78
HS-SAR-Berlin,5;6,soil;allotment,8,0.774126,0.000000,0.397605,0.000000,0.613861,0.000000,0.758124,0.000000,0.593061,0.000000,0.644606,0.000000,0.772103,0.000000,0.560717,0.000000,0.649647,0.000000,0.625943,0.000000,0.494412,0.000000,0.552457,0.000000,588.75,0.79
HS-SAR-Berlin,5;7,soil;commercial area,8,0.765545,0.000000,0.382987,0.000000,0.595234,0.000000,0.658260,0.000000,0.574586,0.000000,0.530950,0.000000,0.683124,0.000000,0.409657,0.000000,0.512173,0.000000,0.600575,0.000000,0.496617,0.000000,0.543671,0.000000,588.99,0.79
HS-SAR-Berlin,5;8,soil;water,8,0.780138,0.000000,0.399203,0.000000,0.625737,0.000000,0.716237,0.000000,0.589205,0.000000,0.599229,0.000000,0.716123,0.000000,0.718330,0.000000,0.717224,0.000000,0.620031,0.000000,0.496726,0.000000,0.551571,0.000000,588.94,0.78
HS-SAR-Berlin,6;7,allotment;commercial area,8,0.807089,0.000000,0.495540,0.000000,0.671515,0.000000,0.687941,0.000000,0.519159,0.000000,0.557359,0.000000,0.749434,0.000000,0.000000,0.000000,0.000000,0.000000,0.692212,0.000000,0.000000,0.000000,0.000000,0.000000,589.08,0.78
HS-SAR-Berlin,6;8,allotment;water,8,0.810480,0.000000,0.490240,0.000000,0.680036,0.000000,0.732801,0.000000,0.527937,0.000000,0.611965,0.000000,0.765719,0.000000,0.000000,0.000000,0.000000,0.000000,0.703916,0.000000,0.000000,0.000000,0.000000,0.000000,588.91,0.78
HS-SAR-Berlin,7;8,commercial area;water,8,0.778842,0.000000,0.446113,0.000000,0.617978,0.000000,0.695332,0.000000,0.524658,0.000000,0.566076,0.000000,0.745888,0.000000,0.000000,0.000000,0.000000,0.000000,0.699544,0.000000,0.000000,0.000000,0.000000,0.000000,589.06,0.78
MUUFL,1;2,trees;mostly grass,11,0.415346,0.000000,0.412615,0.000000,0.348438,0.000000,0.377088,0.000000,0.321871,0.000000,0.275718,0.000000,0.278594,0.000000,0.470753,0.000000,0.350035,0.000000,0.269876,0.000000,0.555850,0.000000,0.363342,0.000000,15.49,0.01
MUUFL,1;3,trees;mixed ground surface,11,0.389305,0.000000,0.469658,0.000000,0.338054,0.000000,0.368460,0.000000,0.316291,0.000000,0.266425,0.000000,0.415043,0.000000,0.332041,0.000000,0.368931,0.000000,0.338763,0.000000,0.215166,0.000000,0.263175,0.000000,15.47,0.01
MUUFL,1;4,trees;dirt or sand,11,0.443113,0.000000,0.439848,0.000000,0.389628,0.000000,0.373441,0.000000,0.311230,0.000000,0.271920,0.000000,0.320026,0.000000,0.434396,0.000000,0.368542,0.000000,0.279800,0.000000,0.452665,0.000000,0.345834,0.000000,15.16,0.01
MUUFL,1;5,trees;road,11,0.347714,0.000000,0.405080,0.000000,0.283893,0.000000,0.364715,0.000000,0.310344,0.000000,0.262908,0.000000,0.290812,0.000000,0.423352,0.000000,0.344783,0.000000,0.286790,0.000000,0.416335,0.000000,0.339629,0.000000,15.27,0.01
MUUFL,1;6,trees;water,11,0.459134,0.000000,0.478348,0.000000,0.404820,0.000000,0.377696,0.000000,0.310397,0.000000,0.276147,0.000000,0.340346,0.000000,0.424906,0.000000,0.377954,0.000000,0.331217,0.000000,0.216705,0.000000,0.261995,0.000000,15.43,0.01
MUUFL,1;7,trees;building shadow,11,0.429720,0.000000,0.469491,0.000000,0.375079,0.000000,0.380893,0.000000,0.323250,0.000000,0.280473,0.000000,0.310018,0.000000,0.459346,0.000000,0.370190,0.000000,0.262380,0.000000,0.597161,0.000000,0.364574,0.000000,15.47,0.01
MUUFL,1;8,trees;buildings,11,0.352243,0.000000,0.397309,0.000000,0.289683,0.000000,0.369656,0.000000,0.313487,0.000000,0.268060,0.000000,0.406265,0.000000,0.339617,0.000000,0.369963,0.000000,0.335286,0.000000,0.215392,0.000000,0.262287,0.000000,15.41,0.02
MUUFL,1;9,trees;sidewalk,11,0.453957,0.000000,0.452592,0.000000,0.399442,0.000000,0.391011,0.000000,0.350436,0.000000,0.293394,0.000000,0.382419,0.000000,0.401145,0.000000,0.391558,0.000000,0.378065,0.000000,0.226105,0.000000,0.282974,0.000000,15.57,0.02
MUUFL,1;10,trees;yellow curb,11,0.452055,0.000000,0.486731,0.000000,0.399272,0.000000,0.372833,0.000000,0.307004,0.000000,0.271322,0.000000,0.330028,0.000000,0.428109,0.000000,0.372724,0.000000,0.327287,0.000000,0.215732,0.000000,0.260051,0.000000,15.41,0.01
MUUFL,1;11,trees;cloth panels,11,0.454447,0.000000,0.460618,0.000000,0.394167,0.000000,0.381383,0.000000,0.318494,0.000000,0.281806,0.000000,0.349152,0.000000,0.422733,0.000000,0.382435,0.000000,0.341757,0.000000,0.213807,0.000000,0.263048,0.000000,15.40,0.01
MUUFL,2;3,mostly grass;mixed ground surface,11,0.710232,0.000000,0.401562,0.000000,0.591501,0.000000,0.403090,0.000000,0.327849,0.000000,0.295718,0.000000,0.439819,0.000000,0.263004,0.000000,0.329170,0.000000,0.324383,0.000000,0.343442,0.000000,0.333641,0.000000,15.44,0.01
MUUFL,2;4,mostly grass;dirt or sand,11,0.781826,0.000000,0.370142,0.000000,0.702658,0.000000,0.426877,0.000000,0.337490,0.000000,0.322717,0.000000,0.401938,0.000000,0.621589,0.000000,0.488195,0.000000,0.283632,0.000000,0.579852,0.000000,0.380932,0.000000,15.56,0.01
MUUFL,2;5,mostly grass;road,11,0.683897,0.000000,0.367200,0.000000,0.576739,0.000000,0.444329,0.000000,0.355675,0.000000,0.339258,0.000000,0.427072,0.000000,0.511626,0.000000,0.465541,0.000000,0.314149,0.000000,0.542543,0.000000,0.397901,0.000000,15.58,0.02
MUUFL,2;6,mostly grass;water,11,0.783258,0.000000,0.418189,0.000000,0.703991,0.000000,0.436073,0.000000,0.326590,0.000000,0.328137,0.000000,0.418448,0.000000,0.618275,0.000000,0.499103,0.000000,0.322982,0.000000,0.342825,0.000000,0.332608,0.000000,15.61,0.01
MUUFL,2;7,mostly grass;building shadow,11,0.777061,0.000000,0.405645,0.000000,0.696072,0.000000,0.391246,0.000000,0.309613,0.000000,0.285902,0.000000,0.346817,0.000000,0.713615,0.000000,0.466779,0.000000,0.216975,0.000000,0.726483,0.000000,0.334151,0.000000,15.60,0.01
MUUFL,2;8,mostly grass;buildings,11,0.684171,0.000000,0.355694,0.000000,0.573300,0.000000,0.411483,0.000000,0.327740,0.000000,0.304883,0.000000,0.443992,0.000000,0.277945,0.000000,0.341873,0.000000,0.324553,0.000000,0.342086,0.000000,0.333089,0.000000,15.50,0.01
MUUFL,2;9,mostly grass;sidewalk,11,0.768021,0.000000,0.410395,0.000000,0.686268,0.000000,0.429661,0.000000,0.335025,0.000000,0.324305,0.000000,0.418805,0.000000,0.521877,0.000000,0.464694,0.000000,0.330405,0.000000,0.355816,0.000000,0.342640,0.000000,15.61,0.02
MUUFL,2;10,mostly grass;yellow curb,11,0.808985,0.000000,0.451107,0.000000,0.742684,0.000000,0.441564,0.000000,0.357569,0.000000,0.339315,0.000000,0.422456,0.000000,0.652873,0.000000,0.512978,0.000000,0.361393,0.000000,0.340360,0.000000,0.350561,0.000000,15.50,0.01
MUUFL,2;11,mostly grass;cloth panels,11,0.801828,0.000000,0.440115,0.000000,0.730666,0.000000,0.475214,0.000000,0.343667,0.000000,0.368703,0.000000,0.459719,0.000000,0.643006,0.000000,0.536131,0.000000,0.344101,0.000000,0.341716,0.000000,0.342904,0.000000,15.44,0.01
MUUFL,3;4,mixed ground surface;dirt or sand,11,0.748059,0.000000,0.416998,0.000000,0.665290,0.000000,0.426641,0.000000,0.342725,0.000000,0.318274,0.000000,0.489994,0.000000,0.099383,0.000000,0.165250,0.000000,0.366214,0.000000,0.237024,0.000000,0.287785,0.000000,15.47,0.01
MUUFL,3;5,mixed ground surface;road,11,0.653600,0.000000,0.384760,0.000000,0.532861,0.000000,0.395776,0.000000,0.324841,0.000000,0.288610,0.000000,0.461962,0.000000,0.200093,0.000000,0.279238,0.000000,0.351915,0.000000,0.203007,0.000000,0.257482,0.000000,15.47,0.01
MUUFL,3;6,mixed ground surface;water,11,0.767413,0.000000,0.483167,0.000000,0.690648,0.000000,0.420543,0.000000,0.331170,0.000000,0.313843,0.000000,0.487221,0.000000,0.000000,0.000000,0.000000,0.000000,0.404763,0.000000,0.000000,0.000000,0.000000,0.000000,15.46,0.01
MUUFL,3;7,mixed ground surface;building shadow,11,0.748569,0.000000,0.419911,0.000000,0.661840,0.000000,0.431093,0.000000,0.339347,0.000000,0.322735,0.000000,0.481034,0.000000,0.186879,0.000000,0.269182,0.000000,0.329996,0.000000,0.381424,0.000000,0.353851,0.000000,15.63,0.01
MUUFL,3;8,mixed ground surface;buildings,11,0.672170,0.000000,0.407571,0.000000,0.563589,0.000000,0.416935,0.000000,0.326305,0.000000,0.307868,0.000000,0.551815,0.000000,0.000000,0.000000,0.000000,0.000000,0.398817,0.000000,0.000000,0.000000,0.000000,0.000000,15.46,0.01
MUUFL,3;9,mixed ground surface;sidewalk,11,0.777296,0.000000,0.489037,0.000000,0.704064,0.000000,0.421896,0.000000,0.335615,0.000000,0.315910,0.000000,0.497798,0.000000,0.004840,0.000000,0.009586,0.000000,0.406985,0.000000,0.014449,0.000000,0.027907,0.000000,15.57,0.01
MUUFL,3;10,mixed ground surface;yellow curb,11,0.768727,0.000000,0.466117,0.000000,0.691962,0.000000,0.423131,0.000000,0.334006,0.000000,0.316129,0.000000,0.487242,0.000000,0.000000,0.000000,0.000000,0.000000,0.408230,0.000000,0.000000,0.000000,0.000000,0.000000,15.60,0.02
MUUFL,3;11,mixed ground surface;cloth panels,11,0.767295,0.000000,0.463874,0.000000,0.688648,0.000000,0.410954,0.000000,0.320320,0.000000,0.304153,0.000000,0.474097,0.000000,0.000000,0.000000,0.000000,0.000000,0.391502,0.000000,0.000000,0.000000,0.000000,0.000000,15.55,0.01
MUUFL,4;5,dirt or sand;road,11,0.692525,0.000000,0.338741,0.000000,0.586721,0.000000,0.414856,0.000000,0.330930,0.000000,0.307732,0.000000,0.413354,0.000000,0.422830,0.000000,0.418038,0.000000,0.305066,0.000000,0.447318,0.000000,0.362744,0.000000,15.60,0.01
MUUFL,4;6,dirt or sand;water,11,0.808397,0.000000,0.434049,0.000000,0.739991,0.000000,0.448231,0.000000,0.336715,0.000000,0.341437,0.000000,0.451618,0.000000,0.372243,0.000000,0.408107,0.000000,0.359638,0.000000,0.233564,0.000000,0.283204,0.000000,15.45,0.01
MUUFL,4;7,dirt or sand;building shadow,11,0.781199,0.000000,0.382359,0.000000,0.705012,0.000000,0.419347,0.000000,0.340191,0.000000,0.315798,0.000000,0.401858,0.000000,0.633204,0.000000,0.491677,0.000000,0.278281,0.000000,0.618789,0.000000,0.383910,0.000000,15.61,0.01
MUUFL,4;8,dirt or sand;buildings,11,0.714762,0.000000,0.357291,0.000000,0.614864,0.000000,0.412699,0.000000,0.337297,0.000000,0.306830,0.000000,0.466839,0.000000,0.106500,0.000000,0.173434,0.000000,0.359965,0.000000,0.235294,0.000000,0.284574,0.000000,15.49,0.01
MUUFL,4;9,dirt or sand;sidewalk,11,0.805083,0.000000,0.435147,0.000000,0.739605,0.000000,0.450977,0.000000,0.339677,0.000000,0.345011,0.000000,0.461676,0.000000,0.282716,0.000000,0.350684,0.000000,0.359130,0.000000,0.252141,0.000000,0.296273,0.000000,15.61,0.01
MUUFL,4;10,dirt or sand;yellow curb,11,0.803553,0.000000,0.439017,0.000000,0.737159,0.000000,0.439544,0.000000,0.354149,0.000000,0.336670,0.000000,0.439834,0.000000,0.432092,0.000000,0.435929,0.000000,0.380049,0.000000,0.237601,0.000000,0.292398,0.000000,15.48,0.01
MUUFL,4;11,dirt or sand;cloth panels,11,0.792572,0.000000,0.405353,0.000000,0.719454,0.000000,0.435485,0.000000,0.341468,0.000000,0.333572,0.000000,0.436448,0.000000,0.411765,0.000000,0.423747,0.000000,0.364870,0.000000,0.236159,0.000000,0.286733,0.000000,15.64,0.02
MUUFL,5;6,road;water,11,0.724920,0.000000,0.426288,0.000000,0.633319,0.000000,0.450722,0.000000,0.351321,0.000000,0.343867,0.000000,0.462083,0.000000,0.376803,0.000000,0.415108,0.000000,0.384612,0.000000,0.201511,0.000000,0.264462,0.000000,15.48,0.01
MUUFL,5;7,road;building shadow,11,0.687172,0.000000,0.362339,0.000000,0.581586,0.000000,0.415307,0.000000,0.333296,0.000000,0.310995,0.000000,0.399266,0.000000,0.495810,0.000000,0.442332,0.000000,0.276790,0.000000,0.587572,0.000000,0.376310,0.000000,15.63,0.02
MUUFL,5;8,road;buildings,11,0.585791,0.000000,0.283081,0.000000,0.437527,0.000000,0.428700,0.000000,0.360597,0.000000,0.323731,0.000000,0.498140,0.000000,0.209772,0.000000,0.295223,0.000000,0.395670,0.000000,0.202771,0.000000,0.268131,0.000000,15.47,0.01
MUUFL,5;9,road;sidewalk,11,0.699388,0.000000,0.399918,0.000000,0.600876,0.000000,0.449898,0.000000,0.336029,0.000000,0.340600,0.000000,0.469385,0.000000,0.339768,0.000000,0.394195,0.000000,0.362655,0.000000,0.216209,0.000000,0.270908,0.000000,15.60,0.01
MUUFL,5;10,road;yellow curb,11,0.702075,0.000000,0.404120,0.000000,0.602978,0.000000,0.406424,0.000000,0.329740,0.000000,0.300900,0.000000,0.408176,0.000000,0.394483,0.000000,0.401213,0.000000,0.357991,0.000000,0.202613,0.000000,0.258770,0.000000,15.46,0.01
MUUFL,5;11,road;cloth panels,11,0.710193,0.000000,0.387982,0.000000,0.611704,0.000000,0.443662,0.000000,0.341456,0.000000,0.338023,0.000000,0.451914,0.000000,0.388225,0.000000,0.417655,0.000000,0.372467,0.000000,0.201905,0.000000,0.261861,0.000000,15.55,0.01
MUUFL,6;7,water;building shadow,11,0.800063,0.000000,0.430478,0.000000,0.728537,0.000000,0.431681,0.000000,0.328866,0.000000,0.325615,0.000000,0.420746,0.000000,0.638314,0.000000,0.507182,0.000000,0.316243,0.000000,0.385667,0.000000,0.347522,0.000000,15.61,0.02
MUUFL,6;8,water;buildings,11,0.721037,0.000000,0.401629,0.000000,0.624526,0.000000,0.427720,0.000000,0.329484,0.000000,0.319606,0.000000,0.488773,0.000000,0.000000,0.000000,0.000000,0.000000,0.402703,0.000000,0.000000,0.000000,0.000000,0.000000,15.43,0.01
MUUFL,6;9,water;sidewalk,11,0.794670,0.000000,0.471374,0.000000,0.726854,0.000000,0.487725,0.000000,0.347149,0.000000,0.379140,0.000000,0.504356,0.000000,0.021628,0.000000,0.041477,0.000000,0.421082,0.000000,0.014449,0.000000,0.027939,0.000000,15.64,0.01
MUUFL,6;10,water;yellow curb,11,0.821221,0.000000,0.477995,0.000000,0.760166,0.000000,0.445447,0.000000,0.336617,0.000000,0.341454,0.000000,0.450884,0.000000,0.000000,0.000000,0.000000,0.000000,0.411421,0.000000,0.000000,0.000000,0.000000,0.000000,15.53,0.01
MUUFL,6;11,water;cloth panels,11,0.827810,0.000000,0.485158,0.000000,0.769579,0.000000,0.433289,0.000000,0.318751,0.000000,0.328100,0.000000,0.439293,0.000000,0.000000,0.000000,0.000000,0.000000,0.389584,0.000000,0.000000,0.000000,0.000000,0.000000,15.48,0.01
MUUFL,7;8,building shadow;buildings,11,0.680916,0.000000,0.329234,0.000000,0.558312,0.000000,0.424622,0.000000,0.338675,0.000000,0.319469,0.000000,0.466203,0.000000,0.202758,0.000000,0.282607,0.000000,0.328442,0.000000,0.384724,0.000000,0.354362,0.000000,15.46,0.01
MUUFL,7;9,building shadow;sidewalk,11,0.781787,0.000000,0.403332,0.000000,0.705274,0.000000,0.409012,0.000000,0.321570,0.000000,0.303222,0.000000,0.403511,0.000000,0.485157,0.000000,0.440584,0.000000,0.304482,0.000000,0.398466,0.000000,0.345191,0.000000,15.45,0.01
MUUFL,7;10,building shadow;yellow curb,11,0.794474,0.000000,0.409785,0.000000,0.721332,0.000000,0.427308,0.000000,0.337411,0.000000,0.323312,0.000000,0.414090,0.000000,0.707934,0.000000,0.522535,0.000000,0.327316,0.000000,0.382838,0.000000,0.352907,0.000000,15.45,0.01
MUUFL,7;11,building shadow;cloth panels,11,0.802024,0.000000,0.438308,0.000000,0.731395,0.000000,0.430720,0.000000,0.339780,0.000000,0.328680,0.000000,0.419066,0.000000,0.669192,0.000000,0.515385,0.000000,0.331992,0.000000,0.374823,0.000000,0.352110,0.000000,15.61,0.01
MUUFL,8;9,buildings;sidewalk,11,0.720370,0.000000,0.404592,0.000000,0.623897,0.000000,0.412346,0.000000,0.325940,0.000000,0.306313,0.000000,0.479716,0.000000,0.005385,0.000000,0.010649,0.000000,0.395075,0.000000,0.014829,0.000000,0.028585,0.000000,15.60,0.02
MUUFL,8;10,buildings;yellow curb,11,0.700035,0.000000,0.370569,0.000000,0.593699,0.000000,0.424053,0.000000,0.335756,0.000000,0.318331,0.000000,0.481679,0.000000,0.000000,0.000000,0.000000,0.000000,0.410368,0.000000,0.000000,0.000000,0.000000,0.000000,15.46,0.01
MUUFL,8;11,buildings;cloth panels,11,0.689956,0.000000,0.340913,0.000000,0.576850,0.000000,0.407052,0.000000,0.312623,0.000000,0.300644,0.000000,0.463214,0.000000,0.000000,0.000000,0.000000,0.000000,0.382095,0.000000,0.000000,0.000000,0.000000,0.000000,15.62,0.02
MUUFL,9;10,sidewalk;yellow curb,11,0.827437,0.000000,0.489923,0.000000,0.769345,0.000000,0.438309,0.000000,0.336559,0.000000,0.332817,0.000000,0.450715,0.000000,0.025538,0.000000,0.048337,0.000000,0.408140,0.000000,0.014449,0.000000,0.027909,0.000000,15.63,0.01
MUUFL,9;11,sidewalk;cloth panels,11,0.807240,0.000000,0.464131,0.000000,0.739764,0.000000,0.404306,0.000000,0.307259,0.000000,0.300185,0.000000,0.416360,0.000000,0.024841,0.000000,0.046884,0.000000,0.372244,0.000000,0.014829,0.000000,0.028522,0.000000,15.61,0.01
MUUFL,10;11,yellow curb;cloth panels,11,0.840929,0.000000,0.508820,0.000000,0.787830,0.000000,0.421288,0.000000,0.324014,0.000000,0.317971,0.000000,0.424854,0.000000,0.000000,0.000000,0.000000,0.000000,0.396018,0.000000,0.000000,0.000000,0.000000,0.000000,15.46,0.01
